item_number,item_description,category,state_bottle_cost,state_bottle_retail,bottle_volume_ml,image_url
100672,Cedar Ridge American Whiskey Sampler Collection,1011200.0,22.5,33.75,200,https://shop.iowaabd.com/images/product-small/100672-1.jpg
18116,Evan Williams Black PET,1011200.0,8.0,12.0,750,https://shop.iowaabd.com/images/product-small/018116.jpg
18407,G & W Bourbon,1011200.0,6.41,9.62,1000,https://shop.iowaabd.com/images/product-small/18408-1.jpg
922186,HA WB Saffell,1011200.0,25.0,37.5,375,
26814,Steeple Ridge Bourbon,1011200.0,22.5,33.75,750,https://shop.iowaabd.com/images/product-small/26789-1.jpg
21480,Benchmark Old No 8,1011200.0,6.38,9.57,750,https://shop.iowaabd.com/images/product-small/021480.jpg
916890,HA Bond & Lillard Bourbon,1011200.0,25.0,37.5,375,https://shop.iowaabd.com/images/product-small/16050-1.jpg
86531,SQRRL Peanut Butter Whiskey Mini,1011200.0,5.4,8.1,50,https://shop.iowaabd.com/images/product-small/86531-1.jpg
21598,Ten High,1011200.0,8.29,12.44,1750,https://shop.iowaabd.com/images/product-small/21598-1.jpg
921228,SOOH 1792 Full Proof,1011200.0,24.0,36.0,750,https://shop.iowaabd.com/images/product-small/21228-1.jpg
27604,Knob Creek Smoked Maple,1011200.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/27604-1.jpg
17826,Early Times 36 Mo Ky Str Bourbon,1011200.0,7.02,10.53,750,https://shop.iowaabd.com/images/product-small/017826.jpg
17954,Evan Williams Black,1011200.0,4.0,6.0,375,https://shop.iowaabd.com/images/product-small/17958-1-2.png
19112,Jim Beam Devils Cut,1011200.0,13.5,20.25,750,https://shop.iowaabd.com/images/product-small/19112-1.jpg
18290,Fistful of Bourbon,1011200.0,15.0,22.5,750,https://shop.iowaabd.com/images/product-small/18290-1.jpg
19228,Knob Creek,1011200.0,33.5,50.25,1750,https://shop.iowaabd.com/images/product-small/26977-1.jpg
921219,Rebel Distillers Collection Buy the Barrel,1011200.0,17.5,26.25,750,https://shop.iowaabd.com/images/product-small/21206-1.jpg
16673,Basil Hayden,1011200.0,10.95,16.43,375,https://shop.iowaabd.com/images/product-small/016676.jpg
21598,Ten High,1011200.0,8.5,12.75,1750,https://shop.iowaabd.com/images/product-small/21598-1.jpg
21596,Ten High,1011200.0,4.1,6.15,750,https://shop.iowaabd.com/images/product-small/21598-1.jpg
21595,Ten High PET,1011200.0,4.1,6.15,750,https://shop.iowaabd.com/images/product-small/021595.jpg
28032,Brown Sugar Bourbon,1011200.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/28032-1.jpg
986725,SOOH Michters 10YR Old Single Barrel,1011200.0,55.5,83.25,750,https://shop.iowaabd.com/images/product-small/27060-1.jpg
20368,Old Forester Bourbon 86prf,1011200.0,20.27,30.41,1750,https://shop.iowaabd.com/images/product-small/20368-1.png
16988,Bourbon Supreme Bourbon,1011200.0,9.67,14.51,1750,https://shop.iowaabd.com/images/product-small/016987-1.jpg
18048,Evan Williams Green Label,1011200.0,12.0,18.0,1750,https://shop.iowaabd.com/images/product-small/018048.jpg
19028,Jim Beam Black,1011200.0,22.5,33.75,1750,https://shop.iowaabd.com/images/product-small/19028-1-2.jpg
21208,Rebel Yell KSBW,1011200.0,15.0,22.5,1750,https://shop.iowaabd.com/images/product-small/21206-1.jpg
18048,Evan Williams Green Label,1011200.0,11.5,17.25,1750,https://shop.iowaabd.com/images/product-small/018048.jpg
18351,Four Roses Bourbon,1011200.0,22.5,33.75,1750,https://shop.iowaabd.com/images/product-small/18352-1.jpg
18856,Larceny,1011200.0,13.5,20.25,750,https://shop.iowaabd.com/images/product-small/101142-1.jpg
16843,Bird Dog Kentucky Straight Bourbon,1011200.0,10.02,15.03,750,https://shop.iowaabd.com/images/product-small/16843-1.jpg
28033,Brown Sugar Bourbon 103,1011200.0,15.0,22.5,750,https://shop.iowaabd.com/images/product-small/28033-3.jpg
62809,Old Forester Mint Julep,1011200.0,12.49,18.74,1000,https://shop.iowaabd.com/images/product-small/100856-1.jpg
22121,Wild Turkey 81,1011200.0,11.4,17.1,750,https://shop.iowaabd.com/images/product-small/22123-1-2.jpg
18046,Evan Williams Green Label,1011200.0,6.0,9.0,750,https://shop.iowaabd.com/images/product-small/018048.jpg
19880,Michters US*1 Small Batch Bourbon,1011200.0,22.92,34.38,750,https://shop.iowaabd.com/images/product-small/019880-1.jpg
24906,Old Camp Whiskey,1011200.0,10.83,16.25,750,https://shop.iowaabd.com/images/product-small/24906-1.jpg
19048,Jim Beam Double Oak,1011200.0,15.07,22.61,750,https://shop.iowaabd.com/images/product-small/19048-1.jpg
86533,SQRRL Peanut Butter Whiskey,1011200.0,12.5,18.75,750,https://shop.iowaabd.com/images/product-small/86533-1.jpg
19017,Jeffersons Ocean Aged at Sea,1011200.0,42.5,63.75,750,https://shop.iowaabd.com/images/product-small/19017-1.jpg
19017,Jeffersons Ocean Aged at Sea,1011200.0,39.98,59.97,750,https://shop.iowaabd.com/images/product-small/19017-1.jpg
18990,James E. Pepper 1776 Straight Bourbon Whiskey ''100 Proof'',1011200.0,16.33,24.5,750,https://shop.iowaabd.com/images/product-small/18990-1.jpg
20246,Old Crow,1011200.0,5.5,8.25,750,https://shop.iowaabd.com/images/product-small/020246.jpg
86873,Southern Comfort 80prf,1011200.0,11.5,17.25,750,https://shop.iowaabd.com/images/product-small/86873-1.jpg
18352,Four Roses Bourbon,1011200.0,11.84,17.76,750,https://shop.iowaabd.com/images/product-small/18352-1.jpg
16814,Bib & Tucker Small Batch Bourbon Aged 6YR,1011200.0,28.34,42.51,750,https://shop.iowaabd.com/images/product-small/16814-1.jpg
21236,Ridgemont Reserve 1792,1011200.0,16.12,24.18,750,https://shop.iowaabd.com/images/product-small/21236-1.jpg
19019,Jesse James Bourbon,1011200.0,9.52,14.28,750,https://shop.iowaabd.com/images/product-small/19019-1.jpg
986623,HA Issac Bowman Port Finished Bourbon,1011200.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/016562.png
21986,Weller Reserve 7YR Bourbon,1011200.0,9.0,13.5,750,https://shop.iowaabd.com/images/product-small/21986-1.jpg
920376,SOOH Old Forester 1920,1011200.0,29.98,44.97,750,https://shop.iowaabd.com/images/product-small/920376-1.jpg
17566,David Nicholson 1843 Bourbon,1011200.0,15.0,22.5,750,https://shop.iowaabd.com/images/product-small/17566-1.png
919976,HA OFC Bourbon 1994,1011200.0,1250.0,1875.0,750,https://shop.iowaabd.com/images/product-small/016987-1.jpg
921806,HA Very Old Barton 6YR,1011200.0,8.5,12.75,750,https://shop.iowaabd.com/images/product-small/044217.jpg
19496,Maker''s Mark Wood Finishing Series SE4,1011200.0,30.0,45.0,750,https://shop.iowaabd.com/images/product-small/19496-1.jpg
26977,Knob Creek Cask Strength Rye,1011200.0,35.0,52.5,750,https://shop.iowaabd.com/images/product-small/26977-1.jpg
19481,Makers Mark Cask Strength,1011200.0,31.5,47.25,750,https://shop.iowaabd.com/images/product-small/19481-1-2.jpg
17632,Daviess County KSBW French Oak Finished,1011200.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/17632-1.jpg
17090,Bulleit Bourbon 10YR,1011200.0,23.5,35.25,750,https://shop.iowaabd.com/images/product-small/017090.jpg
20369,Old Forester 1870 Whisky Row Series,1011200.0,22.49,33.74,750,https://shop.iowaabd.com/images/product-small/20369-1.jpg
17630,Daviess County Kentucky Straight Bourbon Whiskey,1011200.0,22.5,33.75,750,https://shop.iowaabd.com/images/product-small/17630-1.jpg
922254,HA Woodford Reserve Batch Proof,1011200.0,64.97,97.46,750,https://shop.iowaabd.com/images/product-small/22228-1.jpg
16516,Ancient Age Bourbon,1011200.0,6.16,9.24,750,https://shop.iowaabd.com/images/product-small/016516.jpg
20158,Old Camp Wolf Moon Whiskey,1011200.0,12.4,18.6,750,https://shop.iowaabd.com/images/product-small/20158-1.jpg
22175,Russells Reserve 10YR,1011200.0,20.0,30.0,750,https://shop.iowaabd.com/images/product-small/22175-1.png
27560,Stranahans Colorado Whiskey,1011200.0,29.12,43.68,750,https://shop.iowaabd.com/images/product-small/27560-1.jpg
20286,Old Crow PET,1011200.0,5.5,8.25,750,https://shop.iowaabd.com/images/product-small/20286-1.jpg
19905,Nefarious Bourbon Whiskey,1011200.0,17.5,26.25,750,https://shop.iowaabd.com/images/product-small/19905-1.jpg
19006,Jeffersons Reserve,1011200.0,26.49,39.74,750,https://shop.iowaabd.com/images/product-small/019006-1.jpg
918419,SOOH Remus Repeal Reserve Bourbon III,1011200.0,43.34,65.01,750,https://shop.iowaabd.com/images/product-small/22207-1-2.jpg
917900,HA EH Taylor 18YR Marriage,1011200.0,35.0,52.5,750,https://shop.iowaabd.com/images/product-small/21602-1.jpg
21540,Stagg Jr.,1011200.0,25.99,38.99,750,https://shop.iowaabd.com/images/product-small/21540-1.jpg
16841,Blanton Gold Bourbon,1011200.0,60.0,90.0,750,https://shop.iowaabd.com/images/product-small/016850-1.jpg
917943,HA Elmer T Lee 100th,1011200.0,50.0,75.0,750,
21184,Rabbit Hole Dareringer Shery Bourbon Cask,1011200.0,39.98,59.97,750,https://shop.iowaabd.com/images/product-small/21184-1.png
17092,Bulleit Bourbon Barrel Strength,1011200.0,24.99,37.49,750,https://shop.iowaabd.com/images/product-small/17092-1.png
902790,HA Wild Turkey Kentucky Spirit,1011200.0,30.0,45.0,750,https://shop.iowaabd.com/images/product-small/22199-1.jpg
922044,HA Weller Full Proof,1011200.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/21228-1.jpg
20375,Old Forester Statesman,1011200.0,27.48,41.22,750,https://shop.iowaabd.com/images/product-small/20375-1.jpg
918374,HA Four Roses Small Batch 2019 LE,1011200.0,81.16,121.74,750,https://shop.iowaabd.com/images/product-small/18348-1.jpg
918860,HA Larceny Barrel Proof,1011200.0,23.33,35.0,750,https://shop.iowaabd.com/images/product-small/20380-1.jpg
16850,Blantons Bourbon,1011200.0,28.75,43.13,750,https://shop.iowaabd.com/images/product-small/016850-1.jpg
919316,HA Kentucky Owl Bourbon Batch #9,1011200.0,149.99,224.99,750,https://shop.iowaabd.com/images/product-small/16843-1.jpg
919320,HA Kentucky Owl Confiscated,1011200.0,86.66,129.99,750,https://shop.iowaabd.com/images/product-small/27682-1.jpg
922042,HA Weller CYPB,1011200.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/21986-1.jpg
26752,3-Oaks Distillery Straight Bourbon Whiskey,1011200.0,18.0,27.0,750,https://shop.iowaabd.com/images/product-small/26752-1.png
27245,Leadslingers Bourbon,1011200.0,19.0,28.5,750,https://shop.iowaabd.com/images/product-small/27245-1.jpg
26778,Conciere Bourbon,1011200.0,8.17,12.26,1000,https://shop.iowaabd.com/images/product-small/26778-1.jpg
19471,Maker''s Mark Mini,1011200.0,16.44,24.66,50,https://shop.iowaabd.com/images/product-small/19471-1.jpg
902500,SOOH Elijah Craig 18YR Single Barrel,1011200.0,64.17,96.26,750,https://shop.iowaabd.com/images/product-small/17920-1.jpg
20536,Kentucky Tavern,1011200.0,4.25,6.38,750,https://shop.iowaabd.com/images/product-small/20536-1.jpg
26737,Sir Winston Bourbon,1011200.0,22.23,33.35,750,https://shop.iowaabd.com/images/product-small/26737-1.jpg
86536,Daviess County KSBW Cab Finished,1011200.0,25.0,37.5,750,https://shop.iowaabd.com/images/product-small/86536-1.jpg
16916,Border Bourbon,1011200.0,34.42,51.63,750,https://shop.iowaabd.com/images/product-small/16916-1.jpg
26220,Jeppson''s Bourbon,1011200.0,13.34,20.01,750,https://shop.iowaabd.com/images/product-small/26220-1.png
19468,Marksman,1011200.0,10.24,15.36,750,https://shop.iowaabd.com/images/product-small/19468-1.jpg
19048,Jim Beam Double Oak,1011200.0,13.5,20.25,750,https://shop.iowaabd.com/images/product-small/19048-1.jpg
28147,Merica Small Batch Bourbon,1011200.0,16.0,24.0,750,https://shop.iowaabd.com/images/product-small/019880-1.jpg
16796,Belle Meade Whiskey,1011200.0,26.95,40.43,750,https://shop.iowaabd.com/images/product-small/16796-1.png
16799,Belle Meade Reserve Whiskey,1011200.0,32.34,48.51,750,https://shop.iowaabd.com/images/product-small/16799-1.png
21602,EH Taylor Jr Small Batch,1011200.0,22.0,33.0,750,https://shop.iowaabd.com/images/product-small/21602-1.jpg
927589,RED RIVER TEXAS BOURBON,1011200.0,23.5,35.25,750,https://shop.iowaabd.com/images/product-small/31989-1.jpg
26263,Foundry Single Malt Whiskey,1011200.0,19.99,29.99,750,https://shop.iowaabd.com/images/product-small/26263-1.jpg
20300,Old Elk Wheat Bourbon,1011200.0,37.5,56.25,750,https://shop.iowaabd.com/images/product-small/20300-1.png
927676,Black Maple Hill Oregon Straight Bourbon,1011200.0,49.0,73.5,750,https://shop.iowaabd.com/images/product-small/16843-1.jpg
921244,1792 Single Barrel,1011200.0,21.0,31.5,750,https://shop.iowaabd.com/images/product-small/21244-1.jpg
16580,Baker's 7YR,1011200.0,30.0,45.0,750,
921244,SOOH 1792 Single Barrel,1011200.0,21.0,31.5,750,https://shop.iowaabd.com/images/product-small/21244-1.jpg
916688,BARRELL BOURBON BATCH 022,1011200.0,48.0,72.0,750,https://shop.iowaabd.com/images/product-small/019880-1.jpg
919239,Knob Creek 12 Year,1011200.0,30.0,45.0,750,https://shop.iowaabd.com/images/product-small/26977-1.jpg
915542,BUSHMILLS RED BUSH IRISH WHISKEY,1011200.0,14.0,21.0,750,https://shop.iowaabd.com/images/product-small/015526.jpg
919046,SOOH Jeffersons Ocean Aged at Sea Cask Strength,1011200.0,49.84,74.76,750,https://shop.iowaabd.com/images/product-small/919046-1.jpg
101086,Elijah  Craig  Holiday  VAP w/ Old  Fashioned Cocktail Syrup,1011200.0,14.97,22.46,750,https://shop.iowaabd.com/images/product-small/101086-1.jpg
84404,99 Mangoes,1081300.0,0.95,1.43,100,https://shop.iowaabd.com/images/product-small/84404-1.jpg
84219,99 Peppermint,1081300.0,0.95,1.43,100,https://shop.iowaabd.com/images/product-small/81124-1.jpg
76487,Paramount Amaretto,1081300.0,4.05,6.08,1000,https://shop.iowaabd.com/images/product-small/76486-1.jpg
84217,99 Grapes,1081300.0,0.95,1.43,100,https://shop.iowaabd.com/images/product-small/84217-1.jpg
75224,Kinky Red Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/75224-1.jpg
75213,Kinky Blue,1081300.0,5.0,7.5,375,https://shop.iowaabd.com/images/product-small/075213-1.jpg
75212,Kinky Blue Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/075212-1.jpg
75195,Kinky Aloha Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/75195-1.png
85606,Paramount Blue Curacao,1081300.0,5.0,7.5,750,https://shop.iowaabd.com/images/product-small/085606-1.jpg
75208,Kinky Pink Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/075208-1.jpg
76486,Paramount Amaretto,1081300.0,3.5,5.25,750,https://shop.iowaabd.com/images/product-small/76486-1.jpg
75218,Kinky Green Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/75218-1.jpg
73063,RumChata Limon,1081300.0,13.0,19.5,750,https://shop.iowaabd.com/images/product-small/73063-1.png
75209,Kinky Pink,1081300.0,5.0,7.5,375,https://shop.iowaabd.com/images/product-small/075209-1.jpg
84197,99 Pineapple Mini,1081300.0,6.0,9.0,50,https://shop.iowaabd.com/images/product-small/84197.jpg
85526,Dekuyper Blue Curacao,1081300.0,5.25,7.88,750,https://shop.iowaabd.com/images/product-small/085526.jpg
77774,Wild Turkey American Honey,1081300.0,13.82,20.73,1000,https://shop.iowaabd.com/images/product-small/78016-2-2.png
557,Tippy Cow 50ml Sampler,1081300.0,4.0,6.0,400,https://shop.iowaabd.com/images/product-small/000557-1.jpg
75198,Kinky Blue,1081300.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/075213-1.jpg
73737,Evan Williams Apple Mini,1081300.0,4.2,6.3,50,https://shop.iowaabd.com/images/product-small/73737-1.jpg
84187,99 Cinnamon,1081300.0,0.95,1.43,100,https://shop.iowaabd.com/images/product-small/84143-1.jpg
75210,Kinky Pink,1081300.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/075209-1.jpg
73343,Conciere Amaretto,1081300.0,4.99,7.49,1000,https://shop.iowaabd.com/images/product-small/73343-1.jpg
984142,SOOH 99 Peaches Mini,1081300.0,6.0,9.0,50,https://shop.iowaabd.com/images/product-small/984142-1.jpg
77776,Wild Turkey American Honey,1081300.0,10.5,15.75,750,https://shop.iowaabd.com/images/product-small/78016-2-2.png
75242,Kinky Ruby Mini,1081300.0,4.84,7.26,50,https://shop.iowaabd.com/images/product-small/75242-1.png
73526,Dekuyper Melon Liqueur,1081300.0,6.5,9.75,750,https://shop.iowaabd.com/images/product-small/73526-1.jpg
86661,Bella Limoncello,1081300.0,13.29,19.94,750,https://shop.iowaabd.com/images/product-small/616641412746.jpg
73702,Evan Williams Honey,1081300.0,8.0,12.0,750,https://shop.iowaabd.com/images/product-small/073702.jpg
84145,99 Grapes PET Mini,1081300.0,60.0,90.0,50,https://shop.iowaabd.com/images/product-small/84145-1.jpg
84217,99 Grape,1081300.0,0.95,1.43,100,https://shop.iowaabd.com/images/product-small/84145-1.jpg
74772,Howdys Apple Pie,1081300.0,8.89,13.34,750,https://shop.iowaabd.com/images/product-small/72903-1.png
984145,99 Grapes Mini,1081300.0,6.0,9.0,50,https://shop.iowaabd.com/images/product-small/984145-1.jpg
76478,Pama Pomegranate Liqueur,1081300.0,9.99,14.99,750,https://shop.iowaabd.com/images/product-small/076478.jpg
84142,99 Peaches PET Mini,1081300.0,60.0,90.0,50,https://shop.iowaabd.com/images/product-small/84142-1.jpg
73747,Evan Williams Peach Mini,1081300.0,6.3,9.45,50,https://shop.iowaabd.com/images/product-small/73747-1.jpg
75026,Jeppson''s Malort,1081300.0,10.84,16.26,750,https://shop.iowaabd.com/images/product-small/75026-1.jpg
72722,Christian Bros Honey,1081300.0,6.0,9.0,750,https://shop.iowaabd.com/images/product-small/072722.jpg
80003,Blue Chair Bay Pineapple Rum Cream Mini,1081300.0,6.6,9.9,50,https://shop.iowaabd.com/images/product-small/80004-1.jpg
76488,Paramount Amaretto,1081300.0,8.25,12.38,1750,https://shop.iowaabd.com/images/product-small/76486-1.jpg
76488,Paramount Amaretto,1081300.0,8.07,12.11,1750,https://shop.iowaabd.com/images/product-small/76486-1.jpg
77779,Wild Turkey American Honey,1081300.0,19.5,29.25,1750,https://shop.iowaabd.com/images/product-small/78016-2-2.png
982789,DeKuyper Buttershots,1081300.0,11.54,17.31,1750,https://shop.iowaabd.com/images/product-small/82780-1.jpg
73986,Di Amore Amaretto,1081300.0,6.0,9.0,750,https://shop.iowaabd.com/images/product-small/073986.jpg
80015,Blue Chair Bay Key Lime Rum Cream,1081300.0,9.42,14.13,750,https://shop.iowaabd.com/images/product-small/80015-1.jpg
75197,Kinky Aloha,1081300.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/75197-1.png
77768,Wild Turkey American Honey Sting,1081300.0,10.5,15.75,750,https://shop.iowaabd.com/images/product-small/77768-1.png
73715,Evan Williams Cherry Reserve,1081300.0,8.0,12.0,750,https://shop.iowaabd.com/images/product-small/073715.jpg
79336,Paramount Creme de Menthe Green,1081300.0,5.0,7.5,750,https://shop.iowaabd.com/images/product-small/79336-1.jpg
75230,Kinky Red,1081300.0,10.0,15.0,750,https://shop.iowaabd.com/images/product-small/75224-1.jpg
78866,Paramount Creme de Cacao White,1081300.0,5.0,7.5,750,https://shop.iowaabd.com/images/product-small/78866-1-2.jpg
78616,Arrow Creme de Cacao White,1081300.0,4.74,7.11,750,https://shop.iowaabd.com/images/product-small/78616-1.jpg
73533,Dekuyper 03,1081300.0,12.07,18.11,750,https://shop.iowaabd.com/images/product-small/073533.jpg
79026,Arrow Creme de Menthe Green,1081300.0,4.74,7.11,750,https://shop.iowaabd.com/images/product-small/79026-1.jpg
71886,Amaretto E Dolce,1081300.0,3.34,5.01,750,https://shop.iowaabd.com/images/product-small/071886.jpg
73748,Evan Williams Peach,1081300.0,8.0,12.0,750,https://shop.iowaabd.com/images/product-small/73747-1.jpg
